Date,Close/Last,Volume,Open,High,Low
02/18/2025,$173.64,7292649,$173.26,$173.72,$171.2359
02/14/2025,$172.23,4691344,$172.60,$172.82,$171.04
02/13/2025,$172.15,6362183,$170.19,$172.36,$169.47
02/12/2025,$170.29,5505696,$169.55,$170.93,$168.24
02/11/2025,$171.99,6588067,$169.65,$172.70,$169.11
02/10/2025,$171.36,6237693,$169.73,$171.80,$169.00
02/07/2025,$167.96,7841658,$169.83,$171.30,$166.06
02/06/2025,$169.32,16293500,$167.84,$169.49,$165.40
02/05/2025,$175.86,15420590,$173.00,$177.00,$169.9027
02/04/2025,$173.04,5457922,$168.50,$173.79,$168.50
02/03/2025,$170.24,7447086,$168.88,$172.58,$168.06
01/31/2025,$172.93,7808977,$172.51,$176.79,$172.29
01/30/2025,$171.93,6010556,$172.34,$173.54,$170.97
01/29/2025,$171.71,5118924,$171.55,$173.49,$170.22
01/28/2025,$171.55,8720168,$170.22,$173.49,$169.81
01/27/2025,$171.18,15632610,$172.10,$172.20,$167.28
01/24/2025,$172.11,5825772,$175.10,$175.20,$171.9422
01/23/2025,$174.36,7172321,$170.38,$174.38,$169.38
01/22/2025,$170.24,7281689,$168.32,$172.0899,$168.19
01/21/2025,$167.27,7380518,$166.00,$168.68,$165.35
01/17/2025,$164.56,8097475,$165.38,$165.61,$163.10
01/16/2025,$161.43,7188856,$165.35,$165.84,$161.28
01/15/2025,$164.41,9284034,$162.10,$165.45,$162.09
01/14/2025,$159.53,6476497,$160.14,$161.01,$156.559
01/13/2025,$157.13,5714689,$155.22,$157.37,$154.80
01/10/2025,$156.98,6236809,$157.70,$158.28,$155.55
01/08/2025,$159.08,7731918,$160.05,$160.19,$156.94
01/07/2025,$160.52,7666013,$162.00,$163.45,$159.25
01/06/2025,$159.85,9599764,$159.33,$165.67,$159.33
01/03/2025,$157.83,5887151,$155.42,$158.435,$154.49
01/02/2025,$153.64,5009075,$155.01,$157.51,$152.79
12/31/2024,$153.62,4423330,$154.72,$155.84,$153.21
12/30/2024,$154.58,5355964,$155.23,$156.13,$153.80
12/27/2024,$157.24,7232473,$157.19,$157.75,$155.52
12/26/2024,$158.53,3847905,$157.40,$159.5599,$157.35
12/24/2024,$159.36,2839592,$158.64,$159.40,$157.54
12/23/2024,$158.24,8863199,$155.66,$158.69,$154.55
12/20/2024,$152.89,17347070,$149.58,$154.57,$149.43
12/19/2024,$150.40,8414797,$154.03,$155.47,$150.06
12/18/2024,$153.05,10295190,$158.25,$161.16,$152.325
12/17/2024,$157.92,7187382,$156.49,$159.98,$156.49
12/16/2024,$157.89,9951138,$158.16,$158.71,$154.02
12/13/2024,$158.53,8886682,$158.24,$159.6805,$156.62
12/12/2024,$158.24,5796116,$158.67,$159.46,$156.9214
12/11/2024,$159.83,7081804,$157.29,$160.46,$156.97
12/10/2024,$156.46,8683634,$160.77,$161.49,$156.04
12/09/2024,$160.74,9481232,$157.48,$162.93,$157.47
12/06/2024,$159.51,9918412,$160.39,$160.39,$157.24
12/05/2024,$160.39,7279786,$162.59,$164.45,$159.93
12/04/2024,$163.34,6721577,$164.475,$165.00,$162.24
12/03/2024,$162.58,6961372,$161.50,$163.86,$161.32
12/02/2024,$163.03,9812677,$158.38,$163.37,$158.38
