Date,Close/Last,Volume,Open,High,Low
03/21/2025,$60.30,65935200,$60.17,$60.40,$59.425
03/20/2025,$60.62,16528570,$60.475,$61.02,$60.34
03/19/2025,$61.12,15488780,$60.63,$61.575,$60.50
03/18/2025,$60.30,16668980,$60.665,$60.80,$59.67
03/17/2025,$60.89,15335820,$60.40,$61.21,$60.34
03/14/2025,$60.50,16250730,$60.32,$60.62,$59.92
03/13/2025,$59.67,16463330,$60.41,$60.49,$59.23
03/12/2025,$60.46,18935340,$60.96,$61.18,$60.245
03/11/2025,$60.67,25787410,$62.28,$62.38,$60.53
03/10/2025,$62.06,27417650,$63.48,$63.69,$61.68
03/07/2025,$63.94,21154790,$62.90,$64.17,$62.19
03/06/2025,$63.41,23155120,$63.80,$64.02,$62.7608
03/05/2025,$63.96,14931470,$63.23,$64.175,$62.80
03/04/2025,$63.26,24588330,$63.74,$63.91,$62.6132
03/03/2025,$63.48,21810690,$64.39,$64.88,$63.19
02/28/2025,$64.11,26711830,$63.925,$64.16,$62.83
02/27/2025,$63.81,24695610,$64.765,$65.29,$63.75
02/26/2025,$64.08,13452340,$64.045,$64.775,$63.94
02/25/2025,$64.27,22100080,$64.60,$64.635,$63.32
02/24/2025,$63.24,17287520,$64.425,$64.58,$63.15
02/21/2025,$63.98,18905790,$64.68,$64.96,$63.88
02/20/2025,$64.67,14836590,$64.96,$65.23,$64.27
02/19/2025,$64.84,14164060,$64.515,$64.96,$64.29
02/18/2025,$64.59,22047470,$65.30,$66.25,$64.43
02/14/2025,$64.87,23693320,$63.79,$65.07,$63.44
02/13/2025,$63.84,43257660,$66.10,$66.50,$62.72
02/12/2025,$62.53,30116280,$61.44,$62.56,$61.20
02/11/2025,$62.43,17702460,$62.53,$62.80,$62.175
02/10/2025,$62.81,15816240,$63.12,$63.1541,$62.38
02/07/2025,$62.27,23861030,$62.74,$63.25,$62.21
02/06/2025,$62.27,15521840,$62.82,$62.91,$62.0701
02/05/2025,$62.57,19008320,$61.45,$62.71,$61.30
02/04/2025,$61.34,12742710,$60.84,$61.5947,$60.73
02/03/2025,$61.04,20375710,$60.19,$61.255,$59.55
01/31/2025,$60.60,16555700,$60.53,$61.19,$60.455
01/30/2025,$60.47,17079040,$60.47,$61.075,$60.2501
01/29/2025,$59.55,17925290,$59.95,$60.5363,$59.51
01/28/2025,$59.43,25473320,$59.02,$59.56,$58.92
01/27/2025,$59.08,33730340,$61.39,$61.46,$58.76
01/24/2025,$62.23,17232950,$62.06,$62.2899,$61.86
01/23/2025,$62.23,14212050,$61.80,$62.315,$61.3801
01/22/2025,$61.63,19436630,$61.04,$61.755,$60.99
01/21/2025,$61.03,18623770,$60.47,$61.33,$60.28
01/17/2025,$60.23,23876380,$60.76,$60.95,$60.20
01/16/2025,$59.82,18445710,$60.18,$60.4451,$59.78
01/15/2025,$59.98,19185140,$59.8551,$60.34,$59.5925
01/14/2025,$59.33,16715460,$58.97,$59.34,$58.75
01/13/2025,$58.76,19340700,$58.92,$58.93,$58.17
01/10/2025,$58.74,17274460,$58.79,$59.06,$58.54
01/08/2025,$59.20,14400340,$58.89,$59.24,$58.27
01/07/2025,$58.93,16863780,$58.97,$59.245,$58.645
01/06/2025,$58.77,18543300,$58.91,$59.58,$58.585
01/03/2025,$58.86,18859540,$58.84,$59.17,$58.36
01/02/2025,$59.10,16144280,$59.27,$59.68,$58.57
12/31/2024,$59.20,14173020,$59.22,$59.375,$58.765
12/30/2024,$59.19,12948050,$59.09,$59.39,$58.41
12/27/2024,$59.61,13021410,$59.57,$60.02,$59.135
12/26/2024,$59.98,8526942,$59.62,$60.055,$59.40
12/24/2024,$59.85,9922346,$58.80,$59.85,$58.80
12/23/2024,$58.98,18671220,$58.13,$59.015,$58.12
12/20/2024,$58.52,69544630,$57.568,$58.78,$57.27
12/19/2024,$57.63,21947820,$57.39,$58.14,$57.34
12/18/2024,$57.53,24195150,$58.71,$58.71,$57.48
12/17/2024,$58.52,24912520,$58.38,$59.07,$58.17
12/16/2024,$58.35,26883240,$58.47,$58.49,$57.845
12/13/2024,$58.62,14129780,$58.62,$58.935,$58.38
12/12/2024,$58.85,17704610,$58.69,$59.74,$58.625
12/11/2024,$58.59,26842940,$58.88,$58.96,$58.31
12/10/2024,$58.72,14480190,$58.50,$58.86,$58.13
12/09/2024,$58.95,16517460,$59.83,$59.88,$58.86
12/06/2024,$59.89,14623060,$60.00,$60.08,$59.765
12/05/2024,$60.02,19121700,$59.79,$60.23,$59.70
12/04/2024,$59.62,16872100,$59.64,$59.84,$59.265
12/03/2024,$59.48,11746010,$59.43,$59.525,$59.165
12/02/2024,$59.43,15977740,$59.25,$59.70,$59.14
